Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2
0.0975291,-0.807603,-0.581606,4.86417,2.74887,-0.909741
0.208836,-0.78273,-0.586277,5.01472,2.75955,-0.884853
0.317772,-0.749103,-0.581263,5.16079,2.78234,-0.848715
0.421534,-0.708062,-0.566531,5.30076,2.81659,-0.801862
0.518397,-0.660851,-0.542716,5.43303,2.86144,-0.744858
0.607308,-0.608562,-0.510714,5.55628,2.91586,-0.678533
0.688164,-0.551938,-0.470952,5.66935,2.97894,-0.603752
0.76241,-0.490407,-0.422175,5.77125,3.04993,-0.521475
0.824043,-0.430499,-0.368272,5.86039,3.12853,-0.432446
0.889006,-0.352656,-0.292065,5.9348,3.21438,-0.337462
0.944926,-0.26239,-0.19562,5.99204,3.30687,-0.237519
0.980161,-0.175161,-0.0927565,6.03005,3.405,-0.133992
0.995751,-0.0905377,0.0168081,6.0479,3.50736,-0.0287226
0.991985,-0.0138306,0.125593,6.04564,3.6124,0.0762701
0.972006,0.0539265,0.228684,6.02468,3.71845,0.17938
0.940018,0.112558,0.32202,5.98619,3.82397,0.279397
0.901908,0.160662,0.400936,5.93237,3.92762,0.375668
0.861501,0.20068,0.466416,5.86583,4.02843,0.467949
0.82015,0.2354,0.52148,5.78841,4.1258,0.55605
0.779162,0.265883,0.567639,5.70164,4.21924,0.639836
0.737444,0.294747,0.607701,5.60701,4.30829,0.719325
0.688763,0.327007,0.647049,5.50481,4.39272,0.79429
0.627163,0.364807,0.688173,5.39389,4.47165,0.863408
0.549117,0.406815,0.73005,5.27346,4.54367,0.924964
0.453108,0.44977,0.769675,5.14321,4.6066,0.97671
0.344969,0.487857,0.801868,5.00398,4.65839,1.01661
0.231271,0.517269,0.823982,4.85788,4.69834,1.04375
0.117384,0.54141,0.832524,4.7073,4.72619,1.05747
0.0051792,0.574671,0.818368,4.57066,4.89564,0.953593
-0.113749,0.575569,0.809804,4.41683,4.89708,0.942327
-0.227615,0.568867,0.790305,4.26516,4.88468,0.918598
-0.330305,0.55707,0.761952,4.11758,4.85941,0.883469
-0.422019,0.541881,0.726819,3.97538,4.8228,0.838435
-0.505697,0.523191,0.68596,3.83972,4.77596,0.784464
-0.582553,0.500315,0.64056,3.71172,4.72005,0.722425
-0.655723,0.471186,0.589924,3.59223,4.65598,0.652984
-0.726242,0.433909,0.533194,3.48265,4.58393,0.576348
-0.792843,0.38757,0.470308,3.38429,4.50428,0.493046
-0.853447,0.332003,0.401749,3.29882,4.41723,0.403717
-0.905536,0.268013,0.328899,3.22747,4.32347,0.309303
-0.947572,0.195755,0.252563,3.17151,4.22382,0.210814
-0.978279,0.114569,0.172753,3.13201,4.11931,0.109409
-0.995904,0.0225111,0.0875658,3.11047,4.01106,0.00635031
-0.996713,-0.0808953,-0.00440192,3.10886,3.90047,-0.0968906
-0.975958,-0.192696,-0.101853,3.12922,3.78967,-0.198417
-0.93453,-0.299605,-0.192069,3.17278,3.68131,-0.296012
-0.882968,-0.389479,-0.262058,3.23618,3.57743,-0.388295
-0.831427,-0.460938,-0.310267,3.31512,3.47886,-0.474941
-0.786512,-0.515755,-0.339699,3.40534,3.38525,-0.556343
-0.748415,-0.558785,-0.35726,3.50348,3.29562,-0.633222
-0.709635,-0.597662,-0.37312,3.60785,3.20936,-0.705971
-0.660931,-0.637912,-0.39527,3.71896,3.12716,-0.773821
-0.597557,-0.679684,-0.425388,3.838,3.05064,-0.83533
-0.517045,-0.720647,-0.46188,3.96572,2.98182,-0.888848
-0.421662,-0.756173,-0.500403,4.10218,2.923,-0.932464
-0.319689,-0.781643,-0.535568,4.24612,2.87558,-0.965024
-0.216764,-0.796154,-0.564935,4.3955,2.83974,-0.986345
-0.112416,-0.800879,-0.58818,4.54835,2.81546,-0.996472
-0.00490042,-0.796458,-0.604674,4.70307,2.80308,-0.995314
0.105491,-0.782919,-0.613115,4.8576,2.80313,-0.982767
0.216417,-0.760558,-0.61214,5.00953,2.81589,-0.958904
0.324425,-0.730315,-0.601156,5.1571,2.84117,-0.923994
0.427243,-0.693091,-0.580593,5.29867,2.87835,-0.878553
0.523453,-0.649498,-0.551497,5.43263,2.92667,-0.82312
0.61199,-0.600094,-0.515127,5.55756,2.98515,-0.75848
0.692477,-0.545391,-0.472254,5.67221,3.05289,-0.685467
0.758291,-0.492452,-0.427183,5.77555,3.12906,-0.605022
0.828992,-0.4232,-0.365615,5.86597,3.21323,-0.517876
0.895068,-0.341444,-0.286825,5.94154,3.3049,-0.424816
0.945414,-0.258063,-0.198985,5.99984,3.40335,-0.326828
0.979952,-0.171914,-0.100699,6.039,3.5074,-0.22528
0.996053,-0.0887058,0.0031011,6.05837,3.61546,-0.121927
0.994216,-0.0125353,0.106668,6.05809,3.72586,-0.0186204
0.976901,0.0561046,0.206195,6.03936,3.83693,0.0831267
0.947455,0.116773,0.297815,6.00312,3.94712,0.182094
0.910996,0.167738,0.376764,5.95135,4.05514,0.277537
0.871241,0.210864,0.443256,5.88647,4.16006,0.369096
0.829902,0.248444,0.499538,5.81025,4.26133,0.456536
0.788248,0.281708,0.547089,5.72424,4.35851,0.539691
0.745041,0.313572,0.588716,5.62986,4.45113,0.618464
0.694395,0.348948,0.629326,5.52737,4.53883,0.692506
0.630933,0.389579,0.670933,5.41578,4.62054,0.760511
0.551585,0.433779,0.712453,5.29445,4.69473,0.820882
0.455229,0.478045,0.751159,5.16323,4.75924,0.871562
0.347847,0.516543,0.782424,5.02306,4.81209,0.910751
0.235776,0.545783,0.804071,4.87604,4.85262,0.937725
0.123487,0.569506,0.812659,4.72447,4.88055,0.951992
0.0117735,0.601885,0.798496,4.58538,5.04594,0.84402
-0.108336,0.602108,0.791031,4.43034,5.04661,0.834198
-0.225225,0.594016,0.772281,4.27734,5.03279,0.811938
-0.331437,0.580035,0.744116,4.12847,5.00532,0.778113
-0.42569,0.562183,0.70904,3.98512,4.96579,0.734195
-0.510318,0.540796,0.668667,3.84842,4.91549,0.6813
-0.586692,0.515612,0.62445,3.71942,4.85569,0.62046
-0.658459,0.484808,0.575668,3.59889,4.78743,0.552476
-0.727382,0.446526,0.521085,3.4881,4.71095,0.477605
-0.792589,0.399889,0.460317,3.3884,4.62664,0.396317
-0.85222,0.34462,0.393648,3.30143,4.53479,0.309146
-0.90379,0.281459,0.322404,3.2285,4.43611,0.216936
-0.945709,0.210673,0.247492,3.17087,4.33149,0.120631
-0.976833,0.131547,0.168798,3.12961,4.22204,0.0213328
-0.995586,0.0417823,0.0840434,3.10624,4.10893,-0.0797692
-0.998179,-0.0597083,-0.00856374,3.10286,3.99361,-0.181264
-0.979502,-0.170333,-0.107534,3.12166,3.87823,-0.281256
-0.940058,-0.276588,-0.199476,3.16396,3.76547,-0.377495
-0.890332,-0.365922,-0.270944,3.22631,3.65739,-0.468565
-0.840249,-0.437162,-0.320736,3.3043,3.55474,-0.554143
-0.796012,-0.492111,-0.352409,3.39375,3.45724,-0.634618
-0.757759,-0.535351,-0.373097,3.49137,3.36401,-0.710703
-0.718059,-0.574396,-0.393015,3.59551,3.27454,-0.782764
-0.667773,-0.614679,-0.41982,3.70673,3.18966,-0.849994
-0.602369,-0.656189,-0.454497,3.82618,3.11104,-0.91093
-0.519535,-0.696648,-0.494737,3.95452,3.04072,-0.963927
-0.421651,-0.731642,-0.535641,4.09176,2.98097,-1.00711
-0.317298,-0.756713,-0.571583,4.23658,2.93318,-1.03939
-0.212474,-0.771084,-0.600236,4.38689,2.89751,-1.06066
-0.106933,-0.776074,-0.62151,4.54073,2.87391,-1.07103
0.00101955,-0.772525,-0.634983,4.69649,2.86265,-1.07041
0.111068,-0.760672,-0.639564,4.85212,2.8642,-1.05867
0.220963,-0.740937,-0.634183,5.00526,2.87877,-1.03585
0.327751,-0.714098,-0.618581,5.15415,2.90616,-1.00224
0.429755,-0.680555,-0.593427,5.29718,2.9458,-0.95831
0.525824,-0.640268,-0.559969,5.4327,2.99706,-0.904554
0.605852,-0.599087,-0.523486,5.55918,3.05907,-0.841691
0.682535,-0.549629,-0.481719,5.67525,3.13097,-0.77051
0.763638,-0.485335,-0.425802,5.7798,3.21183,-0.691933
0.836571,-0.412627,-0.360399,5.87124,3.30108,-0.606696
0.896668,-0.336842,-0.287268,5.94766,3.39809,-0.515589
0.945944,-0.253777,-0.201958,6.00674,3.50197,-0.419597
0.979725,-0.168731,-0.108021,6.04681,3.61138,-0.320085
0.996165,-0.0869585,-0.00968414,6.0675,3.72459,-0.218729
0.995977,-0.0113723,0.0888812,6.069,3.83983,-0.117215
0.981061,0.057999,0.184815,6.05232,3.95545,-0.016967
0.954017,0.12049,0.27447,6.01821,4.0699,0.0807946
0.919225,0.174139,0.353129,5.96844,4.18192,0.175251
0.880222,0.220278,0.420341,5.90519,4.29063,0.265939
0.838995,0.260697,0.477625,5.83019,4.39549,0.352584
0.796706,0.296826,0.526453,5.74498,4.49609,0.434984
0.751936,0.331877,0.569605,5.65086,4.59197,0.512925
0.699157,0.370575,0.611436,5.54809,4.68257,0.585939
0.633679,0.414151,0.653399,5.4358,4.76664,0.65273
0.553015,0.460515,0.694335,5.31357,4.8426,0.711822
0.456513,0.505948,0.731855,5.18141,4.90834,0.76136
0.350211,0.544709,0.762,5.04038,4.96203,0.799791
0.239974,0.573713,0.783113,4.89258,5.00306,0.826568
0.129396,0.596982,0.791751,4.74018,5.03113,0.841334
0.0183947,0.628382,0.777687,4.59882,5.1926,0.729223
-0.102664,0.627942,0.771459,4.44277,5.19275,0.720813
-0.222355,0.61847,0.753693,4.28866,5.17784,0.700035
-0.331923,0.602295,0.725995,4.13868,5.14852,0.667567
-0.428568,0.581794,0.691263,3.99433,5.10646,0.624856
-0.514104,0.557755,0.651618,3.85675,5.05311,0.57315
-0.590138,0.530305,0.608698,3.72691,4.98989,0.51362
-0.660825,0.497798,0.5617,3.60546,4.91793,0.447184
-0.728581,0.458353,0.509001,3.49367,4.83751,0.374133
-0.792751,0.411164,0.449989,3.39286,4.74902,0.294882
-0.851578,0.35592,0.384883,3.30468,4.65284,0.209883
-0.902643,0.293306,0.31497,3.23047,4.54973,0.119894
-0.944336,0.223679,0.24124,3.17148,4.44064,0.0258059
-0.975648,0.146259,0.163462,3.12879,4.32675,-0.0713314
-0.995156,0.058447,0.0790518,3.1039,4.20928,-0.170397
-0.999048,-0.041314,-0.0140307,3.09902,4.08971,-0.270039
-0.981982,-0.150687,-0.114043,3.11646,3.97022,-0.368373
-0.944244,-0.256007,-0.207037,3.1576,3.85351,-0.463133
-0.896292,-0.344469,-0.279287,3.21886,3.74162,-0.552892
-0.847677,-0.415298,-0.330108,3.29577,3.63525,-0.637328
-0.803999,-0.470448,-0.363682,3.38429,3.53414,-0.71682
-0.76528,-0.514168,-0.387269,3.48127,3.43756,-0.792049
-0.724234,-0.553707,-0.410966,3.58513,3.34516,-0.863328
-0.671976,-0.594235,-0.441965,3.69643,3.25791,-0.92981
-0.604358,-0.635497,-0.480516,3.81629,3.17752,-0.990025
-0.519368,-0.675289,-0.523681,3.94525,3.106,-1.04235
-0.419528,-0.709522,-0.566193,4.08322,3.04558,-1.08498
-0.31358,-0.734029,-0.602386,4.22881,2.99761,-1.11688
-0.207713,-0.748185,-0.630139,4.37992,2.96224,-1.13801
-0.101832,-0.753427,-0.649599,4.53458,2.93936,-1.14854
0.00573119,-0.750773,-0.660536,4.69121,2.92918,-1.14841
0.114682,-0.740644,-0.662038,4.84776,2.93209,-1.13744
0.222957,-0.723553,-0.65327,5.00189,2.9482,-1.1157
0.328217,-0.700084,-0.634157,5.15193,2.97731,-1.08345
0.420055,-0.67386,-0.607838,5.29629,3.01894,-1.04113
0.510035,-0.639023,-0.575772,5.43325,3.07262,-0.989162
0.609108,-0.591455,-0.528364,5.56115,3.13763,-0.928165
0.697294,-0.535446,-0.476528,5.67847,3.21317,-0.858878
0.771681,-0.475827,-0.422015,5.784,3.29825,-0.782208
0.838965,-0.408235,-0.359836,5.87617,3.3921,-0.698905
0.898309,-0.332267,-0.287471,5.95317,3.49394,-0.60978
0.946538,-0.249473,-0.20452,6.01275,3.60273,-0.515827
0.979506,-0.165552,-0.114721,6.05348,3.71695,-0.418409
0.996128,-0.0852279,-0.0215646,6.07527,3.83475,-0.319127
0.997336,-0.0102704,0.0722155,6.07836,3.95431,-0.219513
0.984562,0.0596847,0.164549,6.06358,4.07401,-0.120901
0.959771,0.123778,0.252028,6.03148,4.1923,-0.0245013
0.926639,0.179924,0.330101,5.98363,4.30795,0.0688085
0.888461,0.228964,0.397759,5.92199,4.42012,0.158479
0.84742,0.272192,0.45584,5.84824,4.52827,0.244193
0.804511,0.311271,0.505838,5.76385,4.63201,0.325714
0.758078,0.349697,0.550481,5.67002,4.7308,0.402709
0.702963,0.391926,0.593495,5.56695,4.82393,0.474588
0.635283,0.438546,0.635683,5.45394,4.90996,0.540063
0.553275,0.487013,0.6758,5.3308,4.98728,0.597783
0.456852,0.533426,0.711859,5.19775,5.05392,0.646106
0.351997,0.572268,0.740681,5.05595,5.10822,0.683731
0.243863,0.600949,0.761177,4.90748,5.14966,0.710279
0.135179,0.62372,0.76987,4.75442,5.17791,0.7255
0.0251636,0.654063,0.756021,4.61098,5.33563,0.609201
-0.0965874,0.653,0.751174,4.45415,5.33552,0.602172
-0.218864,0.642196,0.734631,4.29911,5.31981,0.582888
-0.331639,0.623859,0.707683,4.14821,5.28901,0.551831
-0.430555,0.600757,0.673582,4.00304,5.2448,0.510418
-0.516975,0.574145,0.634897,3.86472,5.18883,0.460013
-0.592817,0.544485,0.593383,3.73416,5.12265,0.401905
-0.662741,0.510248,0.548107,3.61196,5.04746,0.337106
-0.729751,0.469475,0.497048,3.49934,4.96359,0.265932
-0.793238,0.42148,0.439463,3.39767,4.87141,0.188742
-0.851438,0.366004,0.375626,3.30857,4.77138,0.105927
-0.90203,0.303674,0.306798,3.23339,4.66433,0.0181779
-0.943421,0.23492,0.23403,3.17337,4.55127,-0.0736599
-0.974736,0.158889,0.156984,3.12954,4.43344,-0.168583
-0.99469,0.0727189,0.0728295,3.10344,4.3121,-0.265533
-0.999463,-0.0254802,-0.0205938,3.09734,4.18877,-0.363215
-0.983603,-0.13352,-0.121232,3.11364,4.06563,-0.459768
-0.947337,-0.237624,-0.21468,3.15369,3.94543,-0.552929
-0.901124,-0.324886,-0.287095,3.21383,3.83014,-0.641274
-0.854007,-0.395108,-0.338471,3.28954,3.72037,-0.724497
-0.810792,-0.45053,-0.373684,3.37697,3.61593,-0.802951
-0.771327,-0.495006,-0.400029,3.47319,3.51628,-0.877257
-0.72854,-0.535369,-0.427329,3.57669,3.42123,-0.947662
-0.673937,-0.576372,-0.462173,3.68807,3.3319,-1.01327
-0.603926,-0.617425,-0.504043,3.80834,3.25006,-1.07261
-0.516927,-0.656426,-0.549446,3.9379,3.17765,-1.12412
-0.415611,-0.689711,-0.59293,4.07654,3.11683,-1.16606
-0.308738,-0.713508,-0.628957,4.22282,3.06889,-1.19747
-0.202538,-0.727367,-0.65568,4.3746,3.03393,-1.21838
-0.097013,-0.732817,-0.673475,4.52993,3.01181,-1.22901
0.00946545,-0.731024,-0.682287,4.68723,3.00266,-1.2293
0.116652,-0.72259,-0.681364,4.84449,3.00678,-1.21909
0.222751,-0.70811,-0.670047,4.99944,3.02418,-1.19844
0.316886,-0.69063,-0.650087,5.15046,3.05463,-1.16763
0.420127,-0.66319,-0.619413,5.296,3.09777,-1.12703
0.523249,-0.626509,-0.577665,5.43428,3.15334,-1.07694
0.614559,-0.583625,-0.530753,5.56347,3.22083,-1.0179
0.698395,-0.531977,-0.478795,5.68185,3.29951,-0.950574
0.773886,-0.472075,-0.422191,5.78814,3.38831,-0.875846
0.841293,-0.403993,-0.359188,5.88078,3.48629,-0.794504
0.900018,-0.327668,-0.287403,5.95806,3.59245,-0.707389
0.947219,-0.245094,-0.206652,6.01786,3.70562,-0.615516
0.979317,-0.162313,-0.120799,6.05901,3.8241,-0.520251
0.995979,-0.0834544,-0.0325626,6.08169,3.94594,-0.423122
0.998352,-0.00916534,0.0566445,6.08619,4.06931,-0.325515
0.987478,0.0612288,0.145391,6.07312,4.19261,-0.228675
0.964785,0.126703,0.230513,6.04291,4.31432,-0.133794
0.933284,0.185148,0.307737,5.99693,4.43325,-0.0417892
0.89598,0.23697,0.375587,5.93688,4.54854,0.046714
0.855182,0.282969,0.434273,5.86437,4.65968,0.131364
0.811647,0.325075,0.48534,5.78085,4.76624,0.211881
0.763424,0.367075,0.531451,5.68733,4.86763,0.287817
0.705737,0.413046,0.575611,5.58397,4.96292,0.358455
0.635637,0.462793,0.61789,5.47021,5.05049,0.422512
0.552243,0.513267,0.656951,5.34615,5.12878,0.478766
0.456137,0.560434,0.691269,5.21223,5.19596,0.525797
0.353144,0.599139,0.718555,5.06976,5.25066,0.562569
0.247448,0.627389,0.738345,4.92076,5.29244,0.588857
0.140904,0.649613,0.747094,4.7672,5.32091,0.60449
0.0321956,0.678838,0.733582,4.62187,5.47503,0.483954
-0.0899646,0.677221,0.730259,4.46445,5.47489,0.478276
-0.214614,0.665173,0.715182,4.30871,5.45872,0.460498
-0.330471,0.644748,0.689267,4.15706,5.42678,0.430906
-0.431558,0.61913,0.656076,4.01123,5.38081,0.390879
-0.518856,0.590044,0.618577,3.87232,5.32265,0.341889
-0.594661,0.55824,0.578572,3.74119,5.25397,0.285316
-0.664137,0.522248,0.534957,3.61838,5.17604,0.222243
-0.730814,0.479981,0.485313,3.50511,5.08921,0.153002
-0.793973,0.430921,0.428852,3.40283,4.99382,0.0778968
-0.851728,0.37496,0.366012,3.3131,4.89042,-0.00272094
-0.901892,0.312668,0.298041,3.23725,4.77991,-0.0882121
-0.94293,0.244524,0.226035,3.17651,4.66338,-0.177767
-0.974102,0.16959,0.149548,3.13188,4.5421,-0.270422
-0.99424,0.0847814,0.0655579,3.10487,4.41739,-0.365177
-0.999533,-0.0120033,-0.0280969,3.09783,4.29079,-0.460792
-0.984525,-0.118621,-0.128994,3.11318,4.16449,-0.55544
-0.949533,-0.221228,-0.222361,3.15224,4.04123,-0.646881
-0.90505,-0.306958,-0.294384,3.21123,3.92293,-0.733712
-0.859472,-0.376379,-0.345899,3.2856,3.8101,-0.81565
-0.816643,-0.432142,-0.382555,3.37179,3.70263,-0.89301
-0.776172,-0.477655,-0.411587,3.46711,3.60017,-0.96633
-0.731265,-0.519173,-0.442393,3.57019,3.50274,-1.03577
-0.673955,-0.560882,-0.480829,3.68164,3.41164,-1.10037
-0.60137,-0.601782,-0.525559,3.80233,3.32868,-1.1587
-0.512489,-0.639889,-0.572623,3.93247,3.25568,-1.20924
-0.410125,-0.672063,-0.616547,4.07174,3.19472,-1.25036
-0.302912,-0.695014,-0.652074,4.2186,3.14699,-1.28118
-0.196975,-0.708488,-0.677676,4.37092,3.11257,-1.30179
-0.0923906,-0.714079,-0.693941,4.52675,3.09126,-1.31243
0.0124049,-0.713083,-0.70097,4.68454,3.08311,-1.31309
0.117217,-0.706278,-0.698163,4.84233,3.08828,-1.30361
0.211271,-0.696375,-0.685876,4.99789,3.10671,-1.28409
0.31582,-0.67858,-0.663164,5.14973,3.13811,-1.25478
0.421616,-0.653529,-0.628602,5.29631,3.18229,-1.21598
0.518949,-0.622179,-0.586161,5.43578,3.23923,-1.1679
0.612418,-0.580782,-0.536318,5.56613,3.30866,-1.11091
0.698674,-0.529276,-0.481374,5.68541,3.38997,-1.0456
0.775768,-0.468719,-0.422476,5.79222,3.48201,-0.972848
0.843593,-0.399848,-0.35843,5.88507,3.58363,-0.893492
0.901822,-0.322992,-0.287042,5.96234,3.69363,-0.808417
0.948005,-0.240584,-0.208341,6.02208,3.81065,-0.718666
0.979178,-0.158962,-0.126259,6.0634,3.93284,-0.625612
0.995751,-0.0815829,-0.0426998,6.08677,4.05816,-0.530714
0.99908,-0.00799961,0.0421381,6.09247,4.18483,-0.43522
0.989878,0.0626938,0.127326,6.08096,4.31126,-0.340289
0.969124,0.129326,0.209938,6.05252,4.43598,-0.247082
0.939208,0.189867,0.286075,6.00834,4.5578,-0.156542
0.902808,0.244343,0.353885,5.94985,4.67589,-0.0693544
0.86229,0.293065,0.413,5.87861,4.78971,0.0140954
0.818106,0.33828,0.465048,5.79597,4.8988,0.0934846
0.767938,0.384062,0.512609,5.7028,5.00246,0.168247
0.707407,0.433985,0.557882,5.59914,5.09953,0.237538
0.634633,0.486926,0.60012,5.48461,5.18824,0.300075
0.5498,0.539276,0.637888,5.35962,5.26709,0.35477
0.45427,0.586931,0.670187,5.22487,5.33448,0.400436
0.353598,0.625248,0.695724,5.08181,5.38935,0.436308
0.250734,0.652938,0.714706,4.93241,5.43137,0.462302
0.146639,0.674563,0.723506,4.77851,5.46011,0.478303
0.0396071,0.702629,0.710453,4.63148,5.61078,0.353482
-0.0826595,0.700553,0.708797,4.47369,5.61088,0.349124
-0.209472,0.687389,0.695427,4.31743,5.59456,0.332863
-0.328306,0.664988,0.670824,4.16523,5.56184,0.304791
-0.43149,0.636972,0.638814,4.01891,5.51449,0.266242
-0.519673,0.605538,0.602713,3.87955,5.45457,0.218779
-0.595605,0.571667,0.564315,3.74799,5.38384,0.163851
-0.664948,0.53389,0.522308,3.62472,5.30367,0.102595
-0.731707,0.48995,0.473872,3.511,5.21435,0.0353423
-0.794892,0.439563,0.418247,3.40834,5.11624,-0.0376534
-0.852391,0.382867,0.356149,3.31827,5.00996,-0.116062
-0.902186,0.320379,0.28882,3.24206,4.89648,-0.199276
-0.942835,0.252601,0.217385,3.18092,4.77696,-0.286515
-0.973743,0.178494,0.141292,3.13579,4.65274,-0.376849
-0.993843,0.0947876,0.0573711,3.10819,4.52516,-0.46933
-0.999336,-0.000711615,-0.0364272,3.10047,4.39577,-0.562771
-0.984869,-0.105806,-0.137252,3.11508,4.26677,-0.655389
-0.95099,-0.206631,-0.230048,3.15323,4.14091,-0.744989
-0.908246,-0.290492,-0.301172,3.21105,4.02,-0.830206
-0.864264,-0.358915,-0.352459,3.28395,3.90445,-0.910787
-0.821752,-0.415094,-0.390411,3.36875,3.79423,-0.986998
-0.780027,-0.461924,-0.422119,3.46304,3.68922,-1.05927
-0.732628,-0.50493,-0.456401,3.56565,3.5897,-1.12764
-0.672247,-0.547574,-0.498244,3.67714,3.49712,-1.19112
-0.596901,-0.588376,-0.545457,3.79825,3.41336,-1.24828
-0.506249,-0.625499,-0.593686,3.92897,3.34009,-1.2977
-0.403227,-0.656412,-0.637598,4.0688,3.27925,-1.33788
-0.296192,-0.67839,-0.672351,4.21615,3.23194,-1.36801
-0.191032,-0.69139,-0.696769,4.36888,3.19817,-1.38822
-0.0878887,-0.697042,-0.711624,4.52505,3.17771,-1.3988
0.0146915,-0.696757,-0.717157,4.68316,3.17051,-1.39977
0.106955,-0.693199,-0.712766,4.84127,3.1766,-1.39101
0.211048,-0.682984,-0.69928,4.99726,3.19578,-1.37263
0.316092,-0.66752,-0.674168,5.14973,3.22776,-1.3449
0.414247,-0.647767,-0.639373,5.29721,3.2725,-1.30801
0.512691,-0.619064,-0.594901,5.43776,3.33029,-1.26202
0.60887,-0.578962,-0.542292,5.56913,3.40113,-1.20717
0.698179,-0.527282,-0.484271,5.68915,3.48456,-1.14394
0.77737,-0.465712,-0.422857,5.79625,3.57935,-1.07321
0.845899,-0.395755,-0.357537,5.88903,3.68413,-0.99587
0.903745,-0.318186,-0.286361,5.966,3.79747,-0.912863
0.948914,-0.235889,-0.209568,6.02541,3.91781,-0.825276
0.979106,-0.155444,-0.131102,6.06665,4.04316,-0.734491
0.995473,-0.0795616,-0.0520012,6.09049,4.17142,-0.641903
0.999566,-0.00671965,0.0286637,6.0972,4.30085,-0.54863
0.991823,0.0641399,0.110332,6.08709,4.42995,-0.455743
0.972851,0.131704,0.190305,6.06029,4.55726,-0.364367
0.944463,0.194135,0.265144,6.01785,4.68162,-0.275451
0.908979,0.251128,0.332705,5.9609,4.80217,-0.189727
0.868763,0.302523,0.392086,5.89094,4.91836,-0.107611
0.823885,0.350931,0.44504,5.80923,5.02969,-0.0294745
0.771592,0.400708,0.494043,5.71642,5.13529,0.0440004
0.707902,0.454797,0.540402,5.61245,5.23377,0.111838
0.632167,0.510978,0.582466,5.49714,5.32321,0.172753
0.54583,0.565042,0.618707,5.37121,5.40222,0.225796
0.451157,0.612881,0.648717,5.23566,5.46946,0.27002
0.353311,0.650533,0.672293,5.0921,5.52428,0.304945
0.253728,0.677514,0.69036,4.94244,5.56647,0.330614
0.152453,0.698483,0.699199,4.78835,5.59552,0.346941
0.04751,0.725366,0.686722,4.63982,5.74291,0.217786
-0.074537,0.722951,0.686867,4.48187,5.74349,0.214715
-0.20331,0.708837,0.675437,4.3253,5.72734,0.199985
-0.325036,0.684615,0.652422,4.17272,5.69419,0.173486
-0.430263,0.654349,0.621853,4.02607,5.64585,0.136504
-0.519355,0.620713,0.587355,3.88641,5.58459,0.0906816
-0.595581,0.58486,0.550656,3.75456,5.51228,0.0375123
-0.665109,0.545269,0.510207,3.63098,5.43033,-0.0218387
-0.73237,0.499469,0.46278,3.51699,5.33903,-0.0870464
-0.795943,0.44748,0.407721,3.41421,5.23868,-0.157909
-0.853381,0.389798,0.346119,3.32407,5.12999,-0.234096
-0.902874,0.326882,0.279225,3.24782,5.01403,-0.315014
-0.943111,0.259237,0.208176,3.18659,4.89202,-0.399904
-0.973656,0.185707,0.132313,3.14127,4.76536,-0.487863
-0.993519,0.102861,0.0483621,3.11338,4.63539,-0.57799
-0.998928,0.00853551,-0.0455077,3.10529,4.5037,-0.669151
-0.984727,-0.0949193,-0.145958,3.11936,4.37249,-0.759617
-0.951828,-0.193666,-0.237731,3.15669,4.24446,-0.847254
-0.910855,-0.275314,-0.307482,3.21329,4.12135,-0.930756
-0.868536,-0.342537,-0.358208,3.2846,4.00342,-1.00991
-0.826283,-0.39921,-0.397351,3.36784,3.89073,-1.08491
-0.783062,-0.447646,-0.431773,3.46099,3.78344,-1.15607
-0.732796,-0.492473,-0.469554,3.56305,3.6821,-1.22329
-0.668967,-0.536276,-0.514676,3.67457,3.58836,-1.28551
-0.590663,-0.57703,-0.56405,3.7961,3.5041,-1.34135
-0.498342,-0.61308,-0.613016,3.92739,3.43088,-1.38951
-0.395023,-0.642593,-0.656529,4.06773,3.37043,-1.42861
